Area,Mapped,Number,Project,Address,City,State,Latitude,Longitude,Description,Developer_General_Contractor,Cost,Date,Status,Checked,Map Circle color
11-Niagara Falls,,,Captions Way,,Wheatfield,NY,43.0650870,-78.8362420,13 single-family homes,"CSS Construction, Burke Homes",$11.0,2014,Completed,CSS Construction,#CA6266
11-Niagara Falls,,,Cave of the Winds,Niagara Falls State Park,Niagara Falls,NY,43.0822790,-79.0722240,"Tunnel renovation,  high-speed elevators","Rodems Constrution Co. Inc., Watts Architecture & Engineering",$1.7,2013,Completed,Bricks 2014,#CA6266
11-Niagara Falls,,,Comfort Inn The Pointe,1 Prospect St,Niagara Falls,NY,43.0855070,-79.0643920,Renovate Comfort Inn,Maid of the Mist Hospitality LLC (Glynn Family),$4.0,2014,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Comfort Suites,7001 Niagara Falls Blvd.,Niagara Falls,NY,43.0882840,-78.9841750,,,$3.0,2014,Completed,NFalls-City,#CA6266
11-Niagara Falls,,,Downtown Niagara Falls Stablization,,Niagara Falls,NY,43.0914230,-78.9625460,Demolition an/or rehab of 12  properties ,,$1.0,2015,Completed,NYS,#CA6266
11-Niagara Falls,,,Duty Free Americas Store 284 at Lewiston-Queenston Bridge Plaza,One Lewiston Road,Lewiston,NY,43.1526790,-79.0336700,Store is part of multi-phase plaza renovation at border crossing,Turner Construction Co.,$7.5,2015,Completed,Bricks 2016,#CA6266
11-Niagara Falls,,,Frank's Vacuum Truck Service Inc.,1717 New Road,Niagara Falls,NY,43.1029490,-79.0034050,"25,000 SF office and warehouse",,$2.4,2013,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Goat Island Welcome Center,Goat Island,Niagara Falls,NY,43.0807590,-79.0722350,Restroom and info facility,NYS Parks,$1.1,2014,Completed,NYS Parks,#CA6266
11-Niagara Falls,,,Golisano Center for Community Health,621 10th St.,Niagara Falls,NY,43.0939290,-79.0495640,"26,000 SF center at Niagara Falls Memorial Medical Center",,$7.0,2016,Completed,,#CA6266
11-Niagara Falls,,,Gratwick Park Marina,1000 River Road,North Tonawanda,NY,43.0477360,-78.8907230,Redevelopment of vacant marina property with new boating facilities and Lumber Jack's Patio Grill,Herbert Darling & Sons,$2.5,2015,Completed,NT IDA,#CA6266
11-Niagara Falls,,,Hampton Inn,6501 Niagara Falls Blvd.,Niagara Falls,NY,43.0892840,-78.9894130,"45,000 SF, 79-room hotel",,$5.0,2014,Completed,NFalls-City,#CA6266
11-Niagara Falls,,,Holiday Inn Hotel expansion,114 Buffalo Ave.,Niagara Falls,NY,43.0837340,-79.0612100,Interior improvements for 189-room hotel,"Merani Hotel Group, Waterbourne Group",$3.8,2015,Completed,Empire State Dev,#CA6266
11-Niagara Falls,,,KiPo Motors,2534 Youngstown-Wilson Road,Youngstown,NY,43.2655540,-78.9759110,"4,300 SF expansion",xxxxx,$1.3,2013,Completed,NCIDA,#CA6266
11-Niagara Falls,,,LA Fitness Niagara Falls,6610 Niagara Falls Blvd.,Niagara Falls,NY,43.0892890,-78.9877940,"35,000 health center, 6,000 SF retail strip",Benderson Development Co. LLC,$6.0,2013,Completed,"NFalls-City, Benderson",#CA6266
11-Niagara Falls,,,LaQuinta Inn,6225 Niagara Falls Blvd.,Niagara Falls,NY,43.0892920,-78.9929780,66-room hotel,Niagara Lodging,$5.0,2015,Completed,NFalls-City/NCIDA,#CA6266
11-Niagara Falls,,,Luna Island Restoration,Niagara Falls State Park,Niagara Falls,NY,43.0834870,-79.0703440,Infrastructure and landscape upgrades,"NYS Parks, Mark Cerrone Inc.",$1.1,2013,Completed,"Jim, NYS Parks",#CA6266
11-Niagara Falls,,,Mount St. Mary's Hospital,5300 Military Road,Lewiston,NY,43.1542630,-79.0323330,Nurse call system replacement ,"Catholic Health, Ronco",$1.0,2016,Completed,Catholic Health,#CA6266
11-Niagara Falls,,,Niagara Falls Air Reserve Station,10405 Lockport Road,Niagara Falls,NY,43.1209910,-78.9425500,C-130 flight simulator and building,,$25.0,2015,Completed,Jim,#CA6266
11-Niagara Falls,,,Niagara Falls State Park parking lot,Niagara Falls State Park,Niagara Falls,NY,43.0874720,-79.0652240,Parking lot upgrades and automation at Prospect Park and Goat Island,"NYS Parks, Yarussi Construction Inc.",$5.7,2015,Completed,NYS Parks,#CA6266
11-Niagara Falls,,,Niagara Jet Adventures Inc.,"Fox Boyz Marina, 555 Water St.",Youngstown,NY,43.2481980,-79.0510010,Jet boat tours,xxxx,$9.0,2013,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Niagara Medical & Surgical Park,9500 Porter Road,Niagara Falls,NY,43.0999320,-78.9540180,"16,000 SF building including Fitchte Endl and Elmer Eye Surgery PC",Calamar Construction Management,$6.5,2015,Completed,"Town of Niagara, Bricks 2016, Calamar ",#CA6266
11-Niagara Falls,,,North Shore Trail,Niagara Falls State Park,Niagara Falls,NY,43.0820670,-79.0682870,"Landscape and trail improvement, create scenic overlook","NYS Parks, Scott Lawn Yard",$1.1,2014,Completed,NYS Parks,#CA6266
11-Niagara Falls,,,Petroleum Services Inc.,555 River Road,North Tonawanda,NY,43.0371820,-78.8844650,New gas station with retail,Kulback's Construction,$1.0,2015,Completed,NT City,#CA6266
11-Niagara Falls,,,Popeye's Chicken,8400 Niagara Falls Blvd.,Niagara Falls,NY,43.0908050,-78.9676610,"3,000 SF restaurant",,$1.0,2014,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Prospect Point/Lower Grove Restoration,Niagara Falls State Park,Niagara Falls,NY,43.0863570,-79.0683650,"Infrastructure and landscape upgrades, replace rapids lighting","NYS Parks, Scott Lawn Yard",$4.7,2015,Completed,"Jim, NYS Parks",#CA6266
11-Niagara Falls,,,Rainbow Bridge Bus Plaza,Rainbow Bridge,Niagara Falls,NY,43.0882340,-79.0650900,Renovation to bus plaza,Merritt Construction,$4.3,2014,Completed,NF Bridge Comm.,#CA6266
11-Niagara Falls,,,Rainforest Café,300 Third St.,Niagara Falls,NY,43.0868530,-79.0598530,"Renovations to Sheraton at the Falls Hotel to include 14,000 SF restaurant",NFNY Hotel Management LLC,$3.5,2015,Completed,Empire State Dev,#CA6266
11-Niagara Falls,,,Sam's Club,1580 Military Rd.,Niagara Falls,NY,43.0956380,-78.9754700,"136,000 SF building",,$10.0,2014,Completed,NFalls-City,#CA6266
11-Niagara Falls,,,Seneca Niagara Casino & Hotel Western Door Steakhouse,310 Fourth St.,Niagara Falls,NY,43.0863930,-79.0566690,"renovation of Steakhouse including new bistro area, expanded bar and main dining room","Seneca Gaming Corp., Seneca Construction Management Corp.",$5.0,2016,Completed,"Senecas, Bricks 2015",#CA6266
11-Niagara Falls,,,Seneca Square,Third and Fourth streets,Niagara Falls,NY,43.0863100,-79.0592340,renovation of outdoor area at Seneca Niagara Casino & Hotel,,$2.9,2014,Completed,Senecas,#CA6266
11-Niagara Falls,,,Sleep Inn,7804 Niagara Falls Blvd.,Niagara Falls,NY,43.0892630,-78.9748390,Hotel,"DSAV, LLC",$4.5,2014,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Starbuck's Plaza ,6600 Niagara Falls Blvd.,Niagara Falls,NY,43.0896440,-78.9877400,,,$1.5,2014,Completed,NFalls-City,#CA6266
11-Niagara Falls,,,Sterling Energy,5300 Frontier Ave.,Niagara Falls,NY,43.0820420,-79.0010320,Warehouse,xxxx,$1.5,2014,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Taylor Devices,90 Taylor Drive,North Tonawanda,NY,43.0286960,-78.8834800,Expansion of manufacturing plant,xxxx,$3.0,2013,Completed,"NCIDA, NT City",#CA6266
11-Niagara Falls,,,Three Sisters Islands Restoration,Niagara Falls State Park,Niagara Falls,NY,43.0776570,-79.0660930,Infrastructure and landscape upgrades,"NYS Parks, Scott Lawn Yard",$1.9,2013,Completed,"Jim, NYS Parks",#CA6266
11-Niagara Falls,,,Tony Roma's Restaurant,223 Rainbow Blvd.,Niagara Falls,NY,43.0838180,-79.0604340,"14,000 SF restaurant",,$1.5,2015,Completed,NCIDA,#CA6266
11-Niagara Falls,,,Tops Markets LLC,2956 Saunders Settlement Road,Sanborn,NY,43.1424520,-78.8839240,Supermarket renovations,"Benderson Development Co. LLC, Concept Construction",$1.0,2016,Completed,Tops,#CA6266
11-Niagara Falls,,,Walgreens,1306 Military Rd.,Niagara Falls,NY,43.0907520,-78.9696220,"14,500 sf retail",,$2.5,2013,Completed,NFalls-City,#CA6266
11-Niagara Falls,,,Whirlpool-Rapids Bridge,Whirlpool Rapids Bridge,Niagara Falls,NY,43.1091270,-79.0596930,Renovation to Canada bound inspection lane,,$1.0,2014,Completed,NF Bridge Comm.,#CA6266
11-Niagara Falls,,,Wingate by Wyndham Niagara Falls USA,333 Rainbow Blvd.,Niagara Falls,NY,43.0831980,-79.0577720,"110-room, 100,000 SF hotel","Plati Niagara Inc., Picone Construction",$10.2,2015,Completed,"NCIDA, Empire State Dev., Bricks 2016",#CA6266
11-Niagara Falls,,,Wurlitzer Industrial Park,908 Niagara Falls Blvd.,North Tonawanda,NY,43.0608750,-78.8425250,"Renovations of 130,000 SF in 460,000 SF commercial building",Dev: Wurlitzer Industrial Park Inc.,$1.2,2015,Completed,NT IDA,#CA6266
11-Niagara Falls,,,Youngstown Apts.,701 Third St.,Youngstown,NY,43.2449310,-79.0478440,Market rate apartments,Pawlik & Burke,$3.4,2014,Completed,NCIDA,#CA6266
11-Niagara Falls,,,22 Main Street Redevelopment,22 Main St.,North Tonawanda,NY,43.0223690,-78.8760940,Construction of bar/restaurant overlooking Erie Canal in downtown NT,"MLU Construction, JFLR Enterprises",$1.1,2016,Under,NT IDA,#009770
11-Niagara Falls,,,Aldi Wheatfield,3939 Niagara Falls Blvd.,North Tonawanda,NY,43.0552520,-78.8271490,Grocery store,,$2.5,2017,Under,Wheat-town,#009770
11-Niagara Falls,,,Borderworx,Inducon Drive West,Wheatfield,NY,43.1142970,-78.9214940,"New 50,000 SF logistics facility",,$3.5,2016,Under,NCIDA,#009770
11-Niagara Falls,,,Budget Host Inn,6621 Niagara Falls Blvd.,Niagara Falls,NY,43.0886560,-78.9871880,,Shree Ganpati,$2.8,2016,Under,NFalls-City,#009770
11-Niagara Falls,,,Cave of the Winds Plaza,Niagara Falls State Park,Niagara Falls,NY,43.0822790,-79.0722240,"Part 1, infrastructure and redesign of pedestrian area in and around Cave of the Winds","NYS Parks, Scott Lawn Yard",$5.5,2017,Under,NYS Parks,#009770
11-Niagara Falls,,,Comfort Inn & Suites,6115 Niagara Falls Blvd.,Niagara Falls,NY,43.0894290,-78.9940280,"Construction of 4-story, 82-room, 53,000 SF Comfort Inn",Calamar,$5.5,2017,Under,Calamar,#009770
11-Niagara Falls,,,Customs House,2243 Whirlpool St.,Niagara Falls,NY,43.1097970,-79.0555800,"Customs facility and Underground Railroad museum, adjacent to Transportation Center",,$4.0,2016,Under,NCIDA,#009770
11-Niagara Falls,,,Fairfield Inn & Suites,643 Rainbow Blvd.,Niagara Falls,NY,43.0833640,-79.0533400,"46,000 SF, 76-room Marriott franchise",Sai Lodging LLC,$6.9,2016,Under,"NFalls-City, Empire State Dev",#009770
11-Niagara Falls,,,Finger Foods Inc.,6400 Inducon Drive,Wheatfield,NY,43.1180610,-78.9219250,"Original Pizza Logs moves from Niagara Falls Boulevard to 33,000 SF manufacturing plant",,$3.9,2016,Under,"Wheat-town, NCIDA",#009770
11-Niagara Falls,,,Fort Niagara Bathhouse,***,Lewiston,NY,43.2554340,-79.0505430,New lockers and bathroom facilities adjacent to outdoor pool in Old Fort Niagara State Park,HHL Architects,$2.5,2017,Under,HHL Architects,#009770
11-Niagara Falls,,,French Landings,4267 Lower River Road,Lewiston,NY,43.2065550,-79.0456030,27 single-family homes,Forbes Capretto Homes,$8.6,2019,Under,Forbes,#009770
11-Niagara Falls,,,Gateway Center WNY,Inducon Drive,Wheatfield,NY,43.1175940,-78.9169250,"50,000 SF food distribution warehouse","Bliss Construction, Gateway Center Grand Island",$3.5,2016,Under,Wheat-town,#009770
11-Niagara Falls,,,Horizon Health Youth Adult Treatment Facility,6302 Inducon Drive,Wheatfield,NY,43.1180610,-78.9219250,"16,880 SF treatment center for 16 to 25 year olds",Horizon Health Services,$4.5,2016,Under,Wheat-town,#009770
11-Niagara Falls,,,Ivy Lea Construction,765 Walck Ave.,North Tonawanda,NY,43.0454650,-78.8573080,"Construction of 10,000 SF headquarters for construction company",Ivy Lea Construction,$1.0,2016,Under,,#009770
11-Niagara Falls,,,Lewiston Apartments,765 Fairchild Place,Lewiston,NY,43.1744610,-79.0370010,Market rate apartments,James Jerge,$3.9,2016,Under,NCIDA,#009770
11-Niagara Falls,,,Microtel Inn & Suites,7726 Niagara Falls Blvd.,Niagara Falls,NY,43.0893030,-78.9752340,110-room hotel,Niagara Falls Hospitality,$4.0,2016,Under,NCIDA,#009770
11-Niagara Falls,,,Military Road Plaza,1340 Military Road,Niagara Falls,NY,43.0916500,-78.9709060,"32,500 SF plaza",Benchmark Development,$3.5,2016,Under,NCIDA,#009770
11-Niagara Falls,,,Niagara Falls Bridge Commission Maintenance Facility,***,Lewiston,NY,43.0881180,-79.0653240,"New four-bay vehicle service facilty with offices, workshops, lockers",HHL Architects,$7.0,2016,Under,HHL Architects,#009770
11-Niagara Falls,,,Niagara Falls Memorial Medical Center,621 10th St.,Niagara Falls,NY,43.0939290,-79.0495640,Jointly operated cardiac catheterization lab with Kaleida Health,"Cannon, Kaleida Health",$2.2,2017,Under,Kaleida,#009770
11-Niagara Falls,,,Niagara Region Park Police Station,Whirlpool Street,Niagara Falls,NY,43.0916930,-79.0604710,New police station for Niagara Region State Park Police,"NYS Parks, Sicoli Construction Inc., HHL Architects",$4.0,2016,Under,NYS Parks,#009770
11-Niagara Falls,,,Platter's Chocolates,908 Niagara Falls Blvd.,North Tonawanda,NY,43.0608750,-78.8425250,"Renovaiton of 30,000 SF in Wurlitzer Organ Co. factory for retail and production",New York Power Authority,$1.3,2017,Under,"NYPA, NT IDA",#009770
11-Niagara Falls,,,Riviera Theatre,67 Webster St.,North Tonawanda,NY,43.0237370,-78.8771040,"Renovation and expansion of historic theater including revamped lobby, event space, restrooms",Foit-Albert Associates,$6.0,2018,Under,"NT IDA, Jim",#009770
11-Niagara Falls,,,Taylor Devices,90 Taylor Drive,North Tonawanda,NY,43.0286960,-78.8834800,"10,000 SF building",,$1.1,2016,Under,"NT City, Dave",#009770
11-Niagara Falls,,,Terrapin Point Restoration,Niagara Falls State Park,Niagara Falls,NY,43.0803510,-79.0745850,Infrastructure and landscape upgrades,"NYS Parks, Yarussi Construction Inc.",$4.4,2016,Under,NYS Parks,#009770
11-Niagara Falls,,,Wheatfield Commons,3920 Forest Parkway,Wheatfield,NY,43.0613830,-78.8290020,114-unit assisted living and memory care,"DePaul Senior Living Community, Calamar",$9.5,2017,Under,Tracey,#009770
11-Niagara Falls,,,Wheatfield Gardens,7341 Shawnee Road,Wheatfield,NY,43.0671520,-78.8309390,Upgrade of 12.5-acre greenhouse,,$2.5,2016,Under,NCIDA,#009770
11-Niagara Falls,,,790 Center ,790 Center St.,Lewiston,NY,43.1727670,-79.0360840,"Mixed use residential, commercial",Ellicott Development Co.,$11.0,2018,Z-Proposed,Ellicott Dev,#53578F
11-Niagara Falls,,,Aquarium of Niagara,701 Whirlpool St.,Niagara Falls,NY,43.0943100,-79.0601380,Humboldt penguin exhibit,"Turner Construction, Cannon",$3.2,2017,Z-Proposed,Jim,#53578F
11-Niagara Falls,,,Empire Pipeline Dehydrator,2251 Liberty Drive,Wheatfield,NY,43.0735860,-78.9241540,Natural gas dehydration plant,Empire Pipeline,$8.1,2017,Z-Proposed,Wheat-town,#53578F
12-Lockport Area,,,Bison Bag,5404 Crown Drive,Lockport,NY,43.1715110,-78.7495640,"42,000 SF expansion of existing manufacturing plant",,$1.6,2015,Completed,Lkpt-Town IDA,#CA6266
12-Lockport Area,,,Dollar General,,Middleport,NY,43.2140990,-78.4900220,"9,100 SF store","CSS Construction, David Pawlik, Russell Kyte",$1.2,2014,Completed,CSS Construction,#CA6266
12-Lockport Area,,,Lockport Business District improvements,Canal & Pine Sts.,Lockport,NY,43.1711900,-78.6931670,"Lake Effect Ice Cream, Lockport Cave, Flight of 5 Winery, Sweet Ride Bikes","AMPM Const., Zak Remodeling. Parco Building Systems",$1.3,2014,Completed,Lkpt - City,#CA6266
12-Lockport Area,,,Lockport City School District,610 E. High St.,Lockport,NY,43.1651750,-78.6745430,Kitchen renovations and food service programming for four elementary schools and ongoing maintenance projects throughout district,Trautman Associates,$7.0,2015,Completed,David-BOLSurvey,#CA6266
12-Lockport Area,,,Parking Ramp demo/two new lots,Pine & Main Sts.,Lockport,NY,43.1705170,-78.6920160,"Demolition of defunct 45-year-old parking structure to create 50 new parking spots, scenic Canal overlook",City of Lockport,$1.7,2013,Completed,Lkpt-City,#CA6266
12-Lockport Area,,,Reid Petroleum ,100 W. Genesee St.,Lockport,NY,43.1669390,-78.6992520,Renovation and addition,,$1.4,2014,Completed,NCIDA,#CA6266
12-Lockport Area,,,Sun Orchard Fruit Co.,2087 Transit Road,Burt,NY,43.3164440,-78.6954020,"24,000 SF addition for production facility",,$3.5,2013,Completed,NCIDA,#CA6266
12-Lockport Area,,,Tops Markets LLC,2555 Main St.,Newfane,NY,43.2907760,-78.7101500,Supermarket renovations,"Morgan Development, Gypsum Systems",$2.0,2014,Completed,Tops,#CA6266
12-Lockport Area,,,Dollar General,,Pendleton,NY,43.1080780,-78.7728930,"9,100 SF store","CSS Construction, David Pawlik, Russell Kyte",$1.2,2017,Under,CSS Construction,#009770
12-Lockport Area,,,Moley Magnetics,5302 Crown Drive,Lockport,NY,43.1712760,-78.7486670,Purchase Johnson Rose building,,$1.4,2016,Under,Lockport IDA,#009770
14-Chautauqua,,,Artone,1089 Allen St.,Jamestown,NY,42.1086540,-79.2092770,"Purchase/renovation of 244,595 SF manufacturing plant",Lamb Trio LLC,$1.3,2013,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,Dollar General,8026 Route 60 ,Cassadaga,NY,42.3507860,-79.3104230,"9,100 SF store","CSS Construction, David Pawlik, Russell Kyte",$1.2,2014,Completed,CSS Construction,#CA6266
14-Chautauqua,,,Dunkirk Metal Products,795 Deer St.,Dunkirk,NY,42.4746050,-79.3283570,"Renovations for 40,000 SF plant for metal fabrication",Joseph Schull,$2.3,2013,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,East Main Complex,183 E. Main St.,Fredonia,NY,42.4440570,-79.3218980,"Renovations to 100,000 SF commercial/residential complex",,$2.1,2013,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,French Creek Properties,1433 Conway Road,Clymer,NY,42.0623330,-79.7256100,"Construction of 4,200 SF clubhouse/fitness center for condominiums at Peek N' Peak",TCC Holding Corp.,$2.0,2015,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,G. Patti Development,4 E. Third St.,Jamestown,NY,42.0962890,-79.2410170,"Renovation of 39,200 SF, 8 story building",George Patti Jr.,$2.0,2016,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,Gren Ventures LLC,1186 Mason Drive,Jamestown,NY,42.1066900,-79.1874750,"Construction of 23,000 SF recycling center building",John Gren Jr.,$1.5,2014,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,Project Apple,255 Fluvanna Ave.,Jamestown,NY,42.1145630,-79.2516980,"New assembly and light manufacturer, create 30 jobs",Shults Real Estate LLC,$1.2,2016,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,RAE Foods,75 Bourne Street,Westfield,NY,42.3313530,-79.5793060,"Renovation of 15,000 SF building for new food processing facility",,$1.5,2013,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,S. Howes Inc.,25 Howard St.,Silver Creek,NY,42.5453990,-79.1667440,"8,100 SF new construction with 25-ton overhead crane to existing 310,000 SF plant",Frederick Mertz,$1.1,2014,Completed,ChautCIDA,#CA6266
14-Chautauqua,,,"Stannard Group, The",204 W. Fourth St.,Jamestown,NY,42.0970120,-79.2443800,Purchase of trucking company,Dean Weaver,$1.2,2013,Completed,,#CA6266
14-Chautauqua,,,Athenaeum Hotel upgrades,Chautauqua Institute,Chautauqua,NY,42.2097740,-79.4668440,Hotel room renovations,HHL Architects,$1.0,2016,Under,HHL Architects,#009770
14-Chautauqua,,,D&F Pallet,134 Clinton Ave.,Fredonia,NY,42.4536720,-79.3230580, ,Jeremy Poehler,$2.0,2016,Under,ChautCIDA,#009770
14-Chautauqua,,,Original Crunch Roll Factory,75 Bourne St.,Westfield,NY,42.3313530,-79.5793060,"New 15,630 SF  food processing plant",Zachary Bohn,$1.8,2017,Under,ChautCIDA,#009770
14-Chautauqua,,,"Resource Center, The",890 E. Second St.,Jamestown,NY,42.1051060,-79.2248640,Expansion of primary care and dental clinic,,$1.1,2016,Under,Tracey,#009770
14-Chautauqua,,,Stonegate Brewing Co. Inc.,119 W. Third St.,Jamestown,NY,42.0960190,-79.2432150,Renovate and create New Craft Brewery,"Jon McLellan, Jon McLellan Jr.",$1.6,2017,Under,ChautCIDA,#009770
14-Chautauqua,,,WCA Hospital Dialysis Center,207 Foote Avenue,Jamestown,NY,42.0899720,-79.2305800,Renovation of dialysis center,Bronx Dialysis Center,$1.0,2016,Under,Tracey,#009770
